id,first_name,last_name,account_nr,amount,currency,comment
aC/eLsgN9X8=,Cornner,Rasla,AT54-6790-1459-9731-0592,522.0,VEF,P97023
aCE6ltgGgaA=,Garey,Elisha,SA57-12DW-Q9YM-2KAC-ABUF-NIMG,941.0,MXN,P92204
aCGYdcI3XmQ=,Willford,Garrard,DO73-COJE-2052-6090-3639-4897-5322,835.0,CNY,P92937
aCOPHB0ehXs=,Poolman,Alejandra,LT53-2051-8092-7348-1640,120.0,EUR,P89346
aCoSo6GKxPg=,Ciccarello,Zechariah,SK48-4114-5991-2545-8076-6125,932.0,HRK,optimizing
aCrLu1KNqu4=,MacBrearty,Addie,TN64-6137-2558-9486-0846-6024,345.0,CNY,P89165
aCsydM3wvdY=,Nancekivell,Wye,SE67-2741-4897-4754-0278-8959,629.0,BRL,P98950
aCxbaEmNst0=,Dunsmuir,Izaak,SM77-L230-1970-146Z-MKCC-PMZZ-UWE,88.0,JPY,P93911
aDJbc9qXBUs=,Aickin,Guillema,GB38-QAEY-0637-0066-4863-45,325.0,CNY,P93337
aDJi7wJpD0w=,Clayborn,Delmer,MR81-2139-0116-2673-7153-2832-448,456.0,SYP,P91684
aEDMW3OvGFk=,Dagleas,Arleyne,GT79-JUH1-DZHB-ANP1-TFPR-ZFGN-ZBYU,42.0,MNT,P89817
aEJ1xNz9jZI=,Pitson,Fredelia,MR14-9625-3641-0065-6528-4872-190,487.0,COP,P92830
aELrqZmL7OU=,Nadin,Fleming,GR54-6818-808R-MHFG-DKKT-XMV4-30R,478.0,CNY,P92712
aEideu+EWik=,Frunks,Evered,SE38-4606-5080-9828-7989-9103,134.0,PYG,P92510
aEjjhmdyMTo=,Arkle,Malynda,LB69-6703-OZAG-D6QM-STMJ-2GHB-IDYM,211.0,USD,P95521
aFlviVNlSdQ=,Parrington,Morgen,BG07-HAXV-1594-26GT-ZCYQ-VM,822.0,CZK,P96114
aGC+DA869A8=,Hauck,Malanie,AT45-1873-3684-5830-7592,642.4051125170389,RUB,P95504
aGEFnDqVxrA=,Rist,Selene,PS03-OFHB-R5CP-FD3N-9SGE-HLJG-RCLB-M,228.0,UAH,P97593
aGpoR+bjpP8=,Spurman,Jemmy,ME59-4015-8146-0719-1228-81,852.0,PHP,P94121
aGxEgnWLTJY=,Flobert,Hyman,LT94-0284-3327-3894-1418,793.0,PLN,P93741
aH6DjDXxqPk=,Cowdray,Allyn,FR31-8483-6060-83PH-4TFX-VBZJ-V06,257.0,CNY,P89453
aHea1MaCM1M=,Brafield,Leopold,TR80-1668-6EM2-3BLP-RGGL-CVFJ-GM,460.0,PKR,P95060
aHq7fZnRRYA=,Fasler,Clementia,EE02-0299-5026-1621-2051,491.0,USD,P91133
aHyjPg0TcBA=,Uvedale,Heidie,IT16-H128-3080-491I-6SMW-IHYF-QSL,17.0,SYP,P93533
aIH+qCkkREA=,Myrick,Sergio,SE42-1893-2684-4355-7289-4018,164.0,COP,P97612
aIks/ASZndw=,Rawcliff,Dermot,FR48-9733-8842-34VQ-WZRH-QCV0-L57,912.0,UAH,P91739
aJqu6pRpeXU=,Cerith,Hillard,IL17-4660-9967-8482-3439-520,731.0,CNY,P93635
aJuo28Ev4Mc=,Castanaga,Patty,GE86-YB13-9148-6294-0487-22,139.0,IDR,P96710
aKwY01N2F8o=,Extill,Gustavus,IT28-O455-1373-352N-F0QM-NNFZ-J27,955.0,MUR,P93363
aLBfE1ctSP0=,Sasser,Dr.Elora,FR08-5897-9432-10Z3-2ZKJ-SMFC-V85,809.0,THB,forecast
aLRweh5uxp0=,Rubinowitsch,Ellis,LU70-103R-DLHN-M7MF-TDBW,945.0,BYR,P92229
aLS8UMLYDs4=,Cobello,Rebeca,LI04-6880-8BQP-QU2K-N5VX-C,325.0,EUR,P97057
aMHx66BJlkI=,Valentine,Ing.Daren,TN41-6091-4877-2982-2416-1835,459.0,MNT,P91564
aMKcFqn2HTY=,Dunstone,Lucilia,MT89-MXMK-0028-6ENR-JDU6-LFHZ-RBL3-PWA,27.0,BRL,P95348
aMPwyMy8qWA=,Altree,Robbie,MD14-48PT-VHRJ-WE6B-9MU9-IPFP,848.0,CNY,P97201
aMaZBCMAQAY=,Whitley,Shannah,DE82-0404-9690-5776-8465-21,683.0,KPW,P97652
aMsX+FheZhg=,Riddles,Roze,IE80-NEDH-5347-9692-8044-11,872.0,IDR,P97381
aN3i0Md/bv4=,Margetson,Elladine,SE35-3643-3497-3926-8899-1741,21.0,CNY,P92216
aN8PNf1I6VE=,MacKeig,Alvira,MT89-VYLV-0220-7KIS-AA7Q-MW5N-TACE-N4S,608.0,USD,P89493
aNLERg0DVnY=,Tibbetts,Lorianne,FR68-2607-2409-67PI-I2S3-P6LU-V99,383.0,RUB,P95282
aNv30VO/ors=,Bister,Nanine,MR45-2353-5335-4027-6102-2201-139,357.0,MXN,P96227
aOHtOIwAs/w=,Margarethe,Emmy,LI16-5878-7UWG-W7YY-Y3WR-F,384.0,XAF,P92333
aOKhk2S2UaA=,Davey,Dexter,MU81-WFSA-5238-2526-4325-7049-422B-MY,378.0,BRL,P91795
aQ7FzuocNpQ=,Goodbanne,Shurlocke,SE97-7077-9690-2201-7358-2783,594.0,COP,P97796
aQKqiScQMcU=,Kaaskooper,Julina,LV86-JPSM-7OKZ-L6RV-MCB9-X,168.0,CNY,P94391
aQZwTtRxqdM=,Player,Taber,FO85-1065-8410-0554-92,255.0,AFN,P98095
aQy7LosewX0=,Pantlin,Auberta,CH84-4402-3B7P-IDZR-YRLD-L,746.0,CUP,P89910
aR5Jt/jI4zE=,Mocquer,Midge,IT09-G233-6499-513P-ASUM-EQ80-IIL,512.0,ARS,P95982
aRAje050Fxw=,Pretor,Keefe,AT77-0137-9087-0517-4108,398.0,CNY,P94611
aRDvBZTTtV0=,Rochell,Natty,FR67-0736-9704-05C0-2PTD-WEEY-120,104.0,EUR,P96274
aRc+B2GgO/Q=,Pirson,Netty,CY17-4034-3201-1OJT-RE8S-SFFN-5JNR,715.0,MMK,P96337
aSbF9FwG4Ow=,Ashingden,Marjory,DK45-7965-5551-0472-69,390.0,BGN,P95649
aT8xUrD0haY=,Armes,Dena,FR48-1911-9507-99XQ-PZ6Z-DGHK-Y51,616.0,IDR,P91707
aTF///6xWZQ=,Layus,Damita,MD02-T6ZU-EBGN-ODWN-TCIB-VFED,654.0,MRO,P91493
aTPrrPi2rFo=,Perassi,Karrie,SK48-8032-6362-5056-9426-4806,143.0,UAH,P94525
aTmhNEWaciY=,Sawyers,Harbert,IS93-0877-5502-3118-0157-2904-75,607.0,CNY,P93446
aUTCsjELAaE=,Clemerson,Kelley,LV24-HTGE-ZUEI-IMKU-DBWI-K,265.0,RUB,P94637
aV7WN5a76ZM=,Birtwell,Sammy,FR76-8702-5812-127A-7JPU-O5LR-H89,542.0,SEK,P97489
aVD2oFcIw0I=,McLae,Padgett,AL93-7083-7646-6P0O-8TLG-YGBW-PLRC,682.0,IDR,P96636
aVGSLUBfPBo=,Nanson,Jackie,BE79-9566-2599-2533,476.0,IDR,P93923
aVNXVea8VQA=,danilewicz,rossy,FR40-9317-3623-62SI-EWF6-VHMJ-F23,637.0,thb,p97346
aVYmCcFBCKY=,Thurby,Fallon,MU22-SZCN-3913-3208-6404-4402-542Y-WG,369.0,EUR,P92557
aVxgtDlslsc=,Millmoe,Cyndy,SM62-Y427-8955-861M-IIDC-1I0B-6BF,317.0,CNY,P91426
aWDgIL5D+zY=,Sturror,Emyle,NL07-JDGW-0482-7785-18,715.0,MAD,P92341
aWQeRJNeHkU=,Bateson,Aida,CH84-4402-3B7P-IDZR-YRLD-L,209.0,TZS,P89265
aWhAUotTuWk=,Bodycomb,Anabel,MK96-258P-2CPO-U0DI-869,83.0,EUR,P89561
aWrzB6+Hjoo=,McRonald,Bobbye,PK39-FRPQ-AFFX-SF2D-1PVA-MW0Z,320.0,BRL,P90375
aWyKQmOVhC0=,Bakhrushin,Mathilde,FR38-9309-4834-25RL-NFQH-FZK5-H12,383.0,LRD,P95762
aX/fPEg5kLI=,Maystone,Orella,TR31-8887-6X02-GTQP-N8GC-UJGL-LO,776.0,IDR,P96593
aXbRU0QS8vg=,Denyagin,Nola,TR58-5899-1XPK-M1SP-UUVE-JMJA-NI,49.0,IDR,projection
aXpSv7ngCtE=,Haythornthwaite,Corey,FR96-6928-3125-42OG-ZZT0-KJTW-N00,181.0,MZN,methodical
aY4mGvmIruc=,Josefs,Donica,IS27-1019-0906-0444-2065-2159-66,388.0,IDR,P91901
aYSG1465EmM=,Edes,Brunhilda,FR08-6190-6693-08AK-TQKS-QANT-N68,144.0,EUR,P90574
aYnmiwE2LfY=,Jarry,Anallise,FR67-6480-8297-79UK-OVMA-SCXP-Q34,136.0,USD,P89565
aZm7T/YJst8=,Sutliff,Nathanial,AL93-7083-7646-6P0O-8TLG-YGBW-PLRC,585.0,THB,P96266
aZwazxVB2Ro=,Paramor,Gus,IS23-1164-9168-7978-8345-1734-35,490.0,CNY,P93353
aaXswCFwD20=,Scawn,Romona,CH79-4224-0URT-LWWI-VKSR-I,787.0,IDR,P97276
aajSHwd1BBg=,Birdwhistell,Elias,FR14-3816-5863-43VC-J4V4-IWJQ-J23,903.0,MNT,P92189
abfXoCXlnQQ=,Orford,Vite,GI16-BNDI-FILL-7W97-F0KP-7A7,18.0,CUP,P98701
abyQKWGa8WU=,Davidsen,Christy,DE79-6976-0836-1554-7421-01,566.0,SEK,P91025
ad/IgMO2DQo=,Garfath,Brady,GL40-6160-9667-3343-38,470.0,CNY,P90433
adud7BeFCeg=,Ivery,Blondie,ES18-4429-6143-0733-9912-3561,379.0,EUR,P90357
ae+PWOrbUiY=,Descroix,Leslie,ES12-6888-8953-7121-8509-2377,696.0,BRL,P95069
aeJi0RR7vO8=,Liebmann,Jonah,BE22-3884-4896-2651,933.0,EUR,P94301
aea98a9eyRs=,Barbrook,Mandie,LU62-967E-D19D-YOD7-AAPE,993.0,ARS,P95535
aemlRWBytnQ=,Glaysher,Bron,PK63-WWDM-JRHF-HSFS-NHYZ-IAZZ,969.0,CNY,P90555
af7gvS+0TNc=,Patriche,Miriam,TR10-4260-63KG-Q5Z9-ZBVR-TD6P-KE,666.0,EUR,P96043
afGCJnlCsWg=,Payle,Elias,VG37-EPAX-7849-8226-3310-5027,507.0,PLN,P92191
aglfwonGvFI=,McDirmid,Tate,SI40-1275-0718-7940-003,60.0,JOD,P98177
ah6LC5iWY/0=,Gameson,Dean,ME50-3461-6696-4490-4897-53,22.0,EUR,P91633
ahDqQ/+ies8=,Bickerton,Gallagher,PK20-HPFP-QIER-OYKV-W0BA-NUML,333.0,ALL,P92911
ahmoL7fH7V8=,Durtnel,Darell,AZ76-HKHF-VCZX-UUHP-HV7J-XFGI-P6ZP,712.0,CNY,P91560
ai+mZnyvD/A=,Timny,Rosita,FR46-8779-8747-773A-4ZQA-KRXW-215,41.0,BRL,P97342
ajc1kcVVvT0=,Salmen,Genvieve,MD95-PUWK-8DOT-9KRS-CPPD-NDBZ,478.0,RUB,P93010
ak2yLpjaZCk=,Adamini,Jacklin,MR89-6284-7646-4347-0570-1133-813,961.0,HNL,P93924
akkqE4v+X1A=,Crocetto,Petronia,AT32-1320-6218-0050-9700,94.0,CNY,P96787
akncZKRM/dg=,Rickett,Giovanni,AT52-9920-8697-3375-7537,427.0,DKK,P93152
alBrIMW+iLM=,Artois,Zacharias,GI77-JGOY-HA8A-CNGQ-GY9X-ILP,37.0,BGN,P99035
alIoTp9+unw=,Fouch,Hynda,PT42-8549-8905-4339-8144-0961-9,350.0,RUB,P93743
allYOoI5Q5A=,Giddons,Granger,AE36-3319-8567-6056-9824-622,372.0,IDR,P93262
am9gbvYtxp8=,Laxtonne,Clarita,GI19-BYST-0YSZ-2ZW6-OQJN-G9I,275.0,PHP,P91089
amC1Yl2Tz68=,Littefair,Nehemiah,FR02-0037-6038-22ZH-BUF5-NQG5-Q13,129.0,ARS,P96296
amEADzPdlOo=,Ilden,Cchaddie,RO91-VTFR-6AVY-J4PB-OJQM-BX0S,628.0,RUB,P90849
amFYIKToceQ=,Gandrich,Skye,LB60-8504-NDPQ-BVMW-E71L-LK0C-HH0Q,379.0,PLN,P97899
amodQCnMVsM=,Inchan,Joyous,SK48-4114-5991-2545-8076-6125,619.0,SDG,P94350
anRQVqq0fXI=,Marflitt,Bernice,FR83-0167-8807-490G-YI9Q-B4GN-L35,774.0,EUR,P90222
aoaXte5upNQ=,Fernandes,Pooh,CZ64-4821-0724-9719-4098-1943,520.0,CNY,P96848
aomL79nUyqs=,Saph,Bradney,PL66-9879-6865-8163-1140-4946-2546,429.0,PHP,P90432
aoofy1bQXSU=,Tolemache,Griselda,FR08-6190-6693-08AK-TQKS-QANT-N68,248.0,CNY,P93325
apVAQ9kir1M=,Isaq,Adrianne,RS15-8162-4305-8920-6124-09,842.0,SEK,P89224
apamZunoiqM=,Goodrum,Patsy,DK29-1622-1951-2772-78,638.0,MNT,P96701
aqR5KMsD2Zg=,Cloney,Janek,LU90-755S-KED9-CZQL-6FTG,422.0,KZT,P93991
aqRpGSGWelU=,Attenbarrow,Eric,MD35-8BIC-VSYP-ZJ8U-Y0KW-JPKU,915.0,MNT,P92376
ar+JlQSZ4Rg=,Prozescky,Franchot,IE41-EFBB-9828-1161-2585-59,430.0,RUB,P92782
ar3PS19S9TA=,Ormonde,Charlie,AL33-3105-8119-XYFY-YF8R-LQMK-K2DK,844.0,IDR,P90924
arBjj7q092U=,McGucken,Elihu,FR75-2091-2288-64AY-RPQP-GZ79-K12,551.0,THB,P92193
arceYXp8urU=,McSporrin,Byrle,DO97-FVXN-2598-4065-9368-6691-7859,672.0,ALL,P90629
argD3jC1my0=,Anstee,Tatiana,MR78-7589-2436-7894-1566-2671-373,850.0,CNY,P98179
armBUr6zYPE=,Gavey,Bertram,IE31-IYMF-4031-3573-7735-51,607.0,RUB,P90250
asZO3KhzdC0=,Twopenny,Bradley,ME57-6477-4006-3718-2151-98,208.0,ALL,P90431
aspPoXyASXE=,Rany,Northrop,TN86-2249-6407-7542-1807-8370,542.0,THB,P96502
au6paeHST7o=,Manthorpe,Dorise,DE03-0097-8171-2802-9644-29,966.0,RUB,P91951
auWICi9e2aA=,Hartgill,Leshia,CY89-6192-8721-23RH-ZI08-ZNUO-6GYS,714.0,EUR,P95067
aubz/6DmOOM=,Goodrick,Persis,PK79-GOTL-TMCC-UWG4-BIPQ-ROTZ,188.0,EUR,P96778
av33AHgET1E=,SHELTON,Honorable.LEEANN,LU18-882U-I1XF-PG7K-NSMG,282.0,CNY,P94994
avOZqET3xTQ=,Edgworth,Jordana,AZ48-GGTO-KXS0-ID2J-WVQ8-O5RJ-PFVY,813.4451752423112,CAD,P94313
avV/DrX5RjM=,Arenson,Cairistiona,IS15-7933-7243-5214-3583-7278-20,844.0,ZMW,P90637
avcTo2wkays=,Bianco,Gypsy,SM62-Y427-8955-861M-IIDC-1I0B-6BF,138.0,CNY,P93388
avg3bDOD/2E=,Jeannard,Jo,TN59-2960-6742-6204-9043-6992,188.0,BGN,P94217
axHu/tblnKs=,Belson,Sinclare,CH23-3531-5NPI-HEJK-1QHX-D,93.0,PEN,P97864
axcJz5CrNEo=,Townrow,Carmine,ME57-6477-4006-3718-2151-98,233.0,UYU,P90747
axrQZDvS6T4=,Radke,Caroljean,RS55-5398-4939-9804-4553-15,469.0,IDR,P90756
ay1R5lMI8qg=,Boyett,Nikki,FR32-9089-5147-77R9-TMON-NGJH-D49,10.0,IDR,P96405
aybdfb8i0CM=,Penswick,Branden,PK20-HPFP-QIER-OYKV-W0BA-NUML,675.0,CUP,P90445
ayfkF+Ko0Rk=,Linfield,Paige,DK45-7965-5551-0472-69,46.0,PEN,P96645
aztbWrjGPWw=,Downage,Weidar,HU72-2236-4294-5555-9379-6397-0433,147.0,IDR,P98812
b+8wep5IsWw=,Bullivant,Cirilo,FR53-1921-3037-45ZO-V36Z-Q1LY-U82,744.0,EUR,P91056
b+KcJa8MyxI=,Minihane,Kerrie,FO79-4589-5333-8901-22,499.0,BDT,P94679
b/1kXi5qsV8=,chalmers,sherlock,RO45-IAKC-APJE-WV1K-UM0Y-7DU8,943.8422273281748,eur,p97758
b/TqHrV98yw=,Probbin,Phedra,BH85-EMRF-6GH7-TQKD-ZJVA-RI,648.0,EUR,P96804
b/V7IyvSgYg=,Girdlestone,Francoise,TR66-0643-33OB-JYV4-US01-QSXA-VQ,828.0,VND,P92795
b/jSYnWgoq8=,Matussevich,Doreen,SK26-5199-0767-8056-5035-5984,271.0,IDR,P91923
b/xxku8TzwU=,Howson,Mariska,PS33-SQDG-JZQY-F0TQ-GTAP-OSDU-EVL1-9,171.0,IDR,P95644
b0QKcPTpzMc=,Gaskell,Dennie,PL66-9879-6865-8163-1140-4946-2546,526.0,PAB,P91724
b0i32LyWp5w=,Tomik,Nydia,MR81-2139-0116-2673-7153-2832-448,948.0,CNY,P96507
b0kva3rkux8=,Chaize,Dell,MD38-LFK8-ZZ7M-WPLE-F4ZK-IBRO,915.0,UYU,P91677
b0lR/KpvHqQ=,Clows,Garfield,AE42-9287-0639-8600-9176-822,728.0,JPY,P92929
b0p3W56nmw0=,Angrove,Clemmy,AD80-3937-2647-KKH5-LRYK-RS5S,508.0,CNY,P91144
b12bcTeqmgs=,Bampkin,Anissa,MC76-0464-0013-05HY-OMYR-0PW1-810,133.0,RUB,P89656
b1eQJPuNX9E=,embery,bernete,MU44-JQQM-5127-3559-0558-1479-182G-OD,136.0,idr,p90213
b236a3hPn/Q=,Mobius,Kettie,FR73-2845-1394-85BM-BECA-WICB-J97,735.0,BRL,P94694
b28BnfHrzsU=,O'Scanlon,Lorrie,ME39-5873-0941-3946-6866-37,891.0,CNY,P95297
b2hk6tEwlnM=,Andrelli,Linda,DE30-7938-1516-0967-2722-67,770.0,KZT,P95149
b2l5YsB2NHs=,Etteridge,Stacia,AD63-7321-7430-GIZV-ZPNO-VTQL,305.0,PHP,P97949
b3ArML1UToU=,Frane,Deane,NL68-UDVT-2892-1196-56,612.0,RUB,P91638
b3WOGoUWv1Q=,Bown,Kalil,PT41-8311-8614-3702-3882-7229-4,675.0,PKR,P94441
b4Rl7qJeQPw=,Waddington,Meredith,FR36-8684-3483-17XZ-J4DA-JDSI-411,834.0,EUR,P95905
b4TU7N0FRHo=,TORETTA,HELEN-ELIZABETH,KW17-OCUL-LZ5Z-XOUX-Q6GB-FDZ2-WWTI-XH,133.0,CUP,P93540
b56vFE5zj5g=,Borel,Skipper,GT43-QRGQ-I4KY-YJNU-LU44-ZYMT-F9MG,763.0,VND,P97885
b5aIlQyYvY4=,Ryan,Jordon,SK04-7659-5906-9564-6632-1067,792.0,THB,P94315
b5jqUCahCpA=,McAdam,Collen,PT64-0116-1936-1070-1935-3173-6,985.0,CNY,P91217
b5oLwwv4CEY=,Gasticke,Yvette,DE85-3888-6199-5686-4660-25,221.0,EGP,P99027
b5rJKrPY8dA=,Darrow,Brooke,LV07-XMQO-NMPC-V1A4-W2KQ-6,504.0,CRC,P90561
b6OMuYF7Z/8=,Shenfish,Shauna,CR45-1549-4788-3891-6884-6,313.0,EUR,P97672
b6bVUMb2gqY=,Wilbore,Dorry,KW21-OTRV-Z3SO-VTMJ-TK82-MJ42-UN9C-FQ,87.0,MAD,P91970
b6nf3HrRGhE=,Winsbury,Regina,HR85-8384-3449-0383-2543-4,985.0,PLN,P97079
b6yJxD21WOA=,Tenby,Sheelagh,MK02-530I-CF5E-ZYZD-S61,361.0,IDR,P97700
b8+Fa4KF1h0=,Hartus,Peder,GL09-6824-9775-6312-81,421.0,USD,P96741
b8WLE/KNuzM=,Wale,Randi,PS61-RGHA-EKPD-GXIP-WD4X-SQZS-YPLU-O,638.0,CNY,P97002
b8bpQ0R9m7s=,Pavese,Denise,CH85-4385-7X1K-WEOU-EKCJ-Z,678.0,EUR,P91720
b8xP9/s23pU=,Laidlow,Ericka,PK89-BGTN-H5F2-GO1S-MBPP-JSMC,315.0,HNL,P92380
b93AgJfQS/w=,Fost,Lennie,MU07-YLMF-9966-7683-7635-2334-552N-DM,246.0,SEK,P95036
b9b1zZIijP8=,Igglesden,Reginauld,MR45-2353-5335-4027-6102-2201-139,631.0,CLP,P97083
bA/X7azpqFA=,Gibby,Cristal,SI40-1275-0718-7940-003,237.0,UAH,P91364
bA7FJjT5H38=,Tesyro,Alecia,LV07-XMQO-NMPC-V1A4-W2KQ-6,503.0,IDR,P89341
bAUsrSKLnHI=,Akister,Starlene,RS98-9209-3157-9612-4479-77,554.0,USD,P97969
bAlM2wnLvtc=,Sainsbury,Julianne,CH71-1360-9WDR-JIBB-MVTZ-T,180.0,EUR,P94378
bB7SWiulAtw=,Titmarsh,Stan,PS38-CNHZ-FAO6-CQSR-DQEW-MGXR-OKUW-3,829.0,CNY,P97955
bBCy2hI9PMc=,Simko,Jilleen,SM29-G332-9675-784R-ARVS-PBKZ-RYM,191.0,PHP,P94205
bBwJlm6hQ6U=,Redferne,Engelbert,SK06-3854-4729-5050-8786-4652,446.0,IDR,P92345
bCCcHLpA3TM=,Bircher,Ephrayim,SM29-G332-9675-784R-ARVS-PBKZ-RYM,610.0,YER,P92364
bCTMVCVIUQs=,Klammt,Kristal,AT04-3243-0145-0967-6125,103.0,CNY,P94817
bCpfaA/tLME=,Gilman,Eustace,RS42-8982-1639-4773-8780-93,407.0,BIF,P92482
bDjtG1eu67w=,Reavell,Jeane,ES18-4429-6143-0733-9912-3561,359.0,CRC,P94077
bEDLni7W02o=,Kittley,Albie,ME43-7418-7872-7285-3238-03,565.0,KGS,P89320
bEaNEnSZY6M=,Sherringham,Leroi,MD14-48PT-VHRJ-WE6B-9MU9-IPFP,458.0,CNY,P95062
bEeOnGGBaQ8=,Wyrall,Kimberli,GB47-TQNR-3837-8335-4673-61,233.0,EUR,P94722
bFIkXH2sJ0U=,Gomby,Kin,CY90-0877-7569-3BNK-MBME-ONRW-KKMP,291.0,THB,P94738
bGQUXNGEaZQ=,Rocks,Rosemarie,GB89-IOAI-4279-3949-9394-71,775.0,RUB,P97331
bH1JbGcEsfQ=,BING,SIBILLA,SK26-5199-0767-8056-5035-5984,669.6815999885184,CNY,P97812
bI+GrTtNhms=,Rembrandt,Hester,LT94-0284-3327-3894-1418,990.1370021682961,KPW,P93604
bI0rz7hE7pw=,Whorton,Isabeau,FR30-4084-7129-92DE-UD1J-C9X3-W71,844.0,IDR,P93865
bIWCNU94U10=,Bertelet,Yanaton,AD24-4188-0859-PHM8-2XQY-ZPRP,221.0,CNY,P98980
bIb7Zley374=,Kaygill,Christean,SA29-40NW-HYYQ-XBA5-CS9P-FIUL,641.0,RUB,P91006
bIiIaEx4DEU=,Bister,Hymie,GB18-TYOS-6309-2888-3649-57,99.98808651526703,KZT,P93742
bIy0fnGxoQc=,Genia,Jolee,DE05-4684-6867-1143-1408-83,159.0,CNY,P94286
bJFgZuVPQUA=,Izhakov,Marcella,MR29-4081-8730-0537-8889-2549-407,330.0,UAH,P95551
bJL70cf+EOI=,Charnock,Reuben,FR35-2869-6217-515U-HBAT-67XI-F38,847.0,RUB,P97118
bK9NjUg0giw=,Westwell,Lutero,AT65-0058-1008-5088-4420,950.0,LYD,P95380
bKisP5Y3/hU=,McCorkell,Kristin,FR45-6074-0810-25SZ-ZRXR-9EIR-L18,777.0,IDR,P94829
bLxlOc0Pl5I=,MacElharge,Earlie,LV81-HWBJ-ACZD-4OY7-HTDG-I,855.0,THB,P92058
bMEvR0S6RQs=,Jouandet,Carleen,AT28-2488-2972-9942-6833,579.0,CNY,P90722
bMXKOFaCvI8=,Gecks,Nanette,IS86-6058-1208-5415-9632-6832-37,362.0,HUF,optimizing
bN5kAkCxnic=,Ruddy,Alric,LB89-1386-83DX-9RX8-VJB4-NL41-VNHY,372.0,EUR,P89476
bOMGytL+7lA=,Tanton,Baird,CH08-5714-7WVZ-X3DS-VDQA-C,974.0,CNY,P90014
bORS6G1x9zE=,McNerlin,Munroe,FR02-6300-1162-200P-9AAQ-GJJH-B84,508.0,CDF,P96161
bPatYcUg+OI=,Barkway,Worden,KW43-IXAW-SEFT-WVIC-GK25-F1FA-OEJX-BQ,33.0,EUR,P98938
bQM4JOQzI0w=,Gillman,Katusha,LI18-1934-5ASZ-VMAT-ET8B-K,150.0,RUB,P94595
bQa8K3y6+fs=,Rosthorn,Jody,LV02-CDUV-WX31-G4KJ-WN8A-3,982.0,IDR,P94249
bQnEb99E6xI=,Camell,Clare,LV71-CNWN-ZDPQ-WAON-OMH1-A,141.0,EUR,P91073
bRLhL4s1XRc=,Putman,Roanna,DK29-1622-1951-2772-78,180.0,SYP,P97194
bRWqPBSeBGs=,Servante,Standford,NO12-3996-1342-024,458.0,RUB,P97956
bRY4X2PsZLU=,Blance,Mildrid,MC33-2510-3582-17AW-DN8G-0TYB-I09,94.0,CNY,P95993
bRYN7/bA4Xg=,Dorre,Sisile,MC51-3018-8051-75NA-KBW4-HYDG-M95,29.0,CNY,P97877
bS0L0CCde8s=,chastand,melanie,FR10-0707-7097-17DI-DBTI-L9AW-A71,473.0,hnl,p95852
bSIJcGDglrE=,Pottery,Lishe,AT32-1320-6218-0050-9700,882.0,IDR,P95187
bSP0Swfue4k=,debow,matthew,FR09-4466-3668-20EQ-2NJN-U3G0-575,31.0,uah,p95774
bSoJaXsYsrk=,Kiddye,Quintilla,LT53-2051-8092-7348-1640,922.0,CNY,P96910
bSpsiKHnqJU=,Raffels,Gordon,LI18-1934-5ASZ-VMAT-ET8B-K,452.0,RUB,P93243
bT0OV810EL0=,Wrotham,Tanny,BG97-SUYA-2257-89QT-LJN4-FG,52.0,RSD,P98170
bT7JEolhP6A=,Devonish,Fitzgerald,TN86-2249-6407-7542-1807-8370,93.0,BRL,P92710
bTePH8B5810=,Rimbault,Celina,VG26-LSNN-4938-4164-7150-7224,944.0,PHP,P90873
bUWIab5GF+A=,Andrzej,Vail,HU09-8741-0747-7034-1969-7440-5663,53.0,CNY,P98566
bUsAU3Wn9Wo=,Presslee,Tasha,FR56-8748-7928-74GR-HLWG-JJCQ-K00,155.0,XAF,P98175
bUte82fRExs=,Meiklem,Jeffrey,CR63-3369-0300-7120-9206-3,571.0,EUR,P94109
bWacRaV1bhI=,Woosnam,Stormy,GI41-VFPG-PDIM-4N48-6PPK-UPV,699.0,EUR,P98022
bXGNGJ/VyX4=,Joule,Dagny,GE61-ND60-3892-6013-5330-51,921.0,USD,P91456
bXRpp5zPIo4=,Deamer,Waylon,SM13-T213-7204-673H-5DWL-DUON-JWS,81.0,EUR,P98804
bXeYOFbv7yo=,Pirri,Flory,MT89-VYLV-0220-7KIS-AA7Q-MW5N-TACE-N4S,936.0,USD,P92750
bXlzMo+C4uQ=,Paz,Adrien,IE41-EFBB-9828-1161-2585-59,415.0,EUR,P89227
bY98hMcb2uQ=,Pasmore,Horatio,FR36-0908-0976-60EU-XH06-FA0G-S64,817.0,CNY,knowledge base
bYB7IrqEAmw=,Darinton,Aggi,BR05-2996-8131-3907-8766-2939-239N-J,847.0,BAM,P89244
bYO3G/ax7bg=,Boggers,Andie,SK25-8219-0819-8097-1809-5514,568.9703220118215,EUR,P89586
bYrdCwVrj54=,Luxen,Cinda,RO06-SSGW-SQLH-CHLU-J1WD-IKTJ,666.0,EUR,P91046
bZLJRh5GLBk=,Matveiko,Robbi,FR89-9757-6027-85Z9-8QRX-LSB1-F68,519.0,IRR,P97199
ba3/dbose5o=,WEGENEN,REV.SIG,FR76-6056-5194-19N1-EIG7-ZQEI-V52,329.0,ILS,P97822
bavSmslxWvY=,Armstrong,Eleni,LT94-0284-3327-3894-1418,881.0,EUR,P92178
bbxczhHIOn4=,Lorraine,Garrard,FR65-6942-3741-338S-N83F-CZIG-P11,835.0,CNY,P92936
